// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 0770102F
//  ProductCode: MTi-G-710-2A8G0
//  Firmware Version: 1.4.2
//  Hardware Version: 2.1.0
// Device settings: 
//  Filter Profile: General(1.18)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
//  GNSS Platform: Portable
// Coordinate system: ENU
PacketCounter UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid Acc_X Acc_Y Acc_Z Gyr_X Gyr_Y Gyr_Z
58443 181000000 2022 2 2 14 41 24 55 -4.497054 0.146341 8.944880 -0.003737 -0.214441 -0.002806
58444 191000000 2022 2 2 14 41 24 55 -3.631603 0.012042 9.271451 0.000471 -0.316178 -0.001469
58445 201000000 2022 2 2 14 41 24 55 -3.878470 0.105601 8.947274 -0.004965 -0.414023 -0.000261
58446 211000000 2022 2 2 14 41 24 55 -3.502952 0.053510 9.129894 -0.010049 -0.511444 -0.001613
58447 221000000 2022 2 2 14 41 24 55 -2.950227 0.092770 9.066713 -0.010443 -0.593987 0.003248
58448 231000000 2022 2 2 14 41 24 55 -2.872496 0.078546 8.963012 -0.003634 -0.669359 0.000066
58449 241000000 2022 2 2 14 41 24 55 -2.093179 0.034760 9.214345 -0.015397 -0.741534 0.000789
58450 251000000 2022 2 2 14 41 24 55 -1.852931 -0.003768 9.116564 -0.002346 -0.791082 0.002611
58451 261000000 2022 2 2 14 41 24 55 -1.194173 0.050141 9.073672 -0.021729 -0.838066 0.001147
58452 271000000 2022 2 2 14 41 24 55 -0.770164 0.062447 9.066987 -0.001579 -0.864687 0.000861
58453 281000000 2022 2 2 14 41 24 55 -0.155218 -0.056753 9.430541 -0.016030 -0.881050 0.002388
58454 291000000 2022 2 2 14 41 24 55 0.329856 0.057255 9.116905 -0.014478 -0.879090 0.002781
58455 301000000 2022 2 2 14 41 24 55 0.919085 -0.014907 9.290568 -0.015163 -0.867218 0.000663
58456 311000000 2022 2 2 14 41 24 55 1.450221 0.024040 9.220578 -0.012503 -0.842328 0.003927
58457 321000000 2022 2 2 14 41 24 55 1.822931 -0.012206 9.389065 -0.004366 -0.799564 0.000922
58458 331000000 2022 2 2 14 41 24 55 2.524994 -0.084416 9.696180 -0.015037 -0.753053 0.001460
58459 341000000 2022 2 2 14 41 24 55 2.799459 0.041111 9.312788 -0.008129 -0.688493 0.002298
58460 351000000 2022 2 2 14 41 24 55 3.233917 -0.056477 9.631253 -0.008500 -0.613468 0.002827
58461 361000000 2022 2 2 14 41 24 55 3.649554 -0.022917 9.665614 -0.009968 -0.529568 0.000615
58462 371000000 2022 2 2 14 41 24 55 3.851795 -0.038719 9.642933 -0.000160 -0.434768 0.002157
58463 381000000 2022 2 2 14 41 24 55 4.192741 -0.097618 9.879291 -0.012444 -0.335383 -0.001460
58464 391000000 2022 2 2 14 41 24 55 4.221813 -0.025583 9.672997 0.003714 -0.232995 -0.001121
58465 401000000 2022 2 2 14 41 24 55 4.372242 -0.032244 9.777846 -0.004839 -0.122011 -0.003600
58466 411000000 2022 2 2 14 41 24 55 4.346267 -0.074523 9.848125 -0.001579 -0.012214 -0.003294
58467 421000000 2022 2 2 14 41 24 55 4.392035 -0.021650 9.747013 0.001947 0.089744 -0.003207
58468 431000000 2022 2 2 14 41 24 55 4.698052 -0.078042 9.922586 0.000748 0.212928 -0.004642
58469 441000000 2022 2 2 14 41 24 55 3.834391 -0.012156 9.687381 0.006169 0.317236 -0.003138
58470 451000000 2022 2 2 14 41 24 55 3.776423 -0.017732 9.728061 0.004120 0.414596 -0.007621
58471 461000000 2022 2 2 14 41 24 55 3.824871 -0.015427 9.680847 0.006131 0.506757 -0.004206
58472 471000000 2022 2 2 14 41 24 55 3.201998 -0.051021 9.624982 0.010955 0.595253 -0.005751
58473 481000000 2022 2 2 14 41 24 55 2.755482 0.004587 9.501200 0.007011 0.669784 -0.006542
58474 491000000 2022 2 2 14 41 24 55 2.504950 -0.005690 9.533744 0.013421 0.736671 -0.007439
58475 501000000 2022 2 2 14 41 24 55 1.966765 -0.014467 9.460776 0.012162 0.792375 -0.007607
58476 511000000 2022 2 2 14 41 24 55 1.386828 0.002802 9.271699 0.017892 0.831454 -0.006763
58477 521000000 2022 2 2 14 41 24 55 0.984491 -0.045915 9.432766 0.010386 0.861084 -0.009845
58478 531000000 2022 2 2 14 41 24 55 0.364275 0.061941 9.118201 0.009222 0.875381 -0.010243
58479 541000000 2022 2 2 14 41 24 55 -0.166898 0.037482 9.165501 0.014662 0.876575 -0.008781
58480 551000000 2022 2 2 14 41 24 55 -0.651573 0.044552 9.149674 0.014405 0.867967 -0.008234
58481 561000000 2022 2 2 14 41 24 55 -1.268816 0.006005 9.206315 0.012800 0.839714 -0.008982
58482 571000000 2022 2 2 14 41 24 55 -1.754855 0.011871 9.178782 0.007342 0.800893 -0.011111
58483 581000000 2022 2 2 14 41 24 55 -2.099169 0.120120 8.911614 0.005029 0.747863 -0.007903
58484 591000000 2022 2 2 14 41 24 55 -2.755057 0.005916 9.135137 0.023539 0.685504 -0.007485
58485 601000000 2022 2 2 14 41 24 55 -3.077214 0.085993 8.987072 0.001719 0.608698 -0.007319
58486 611000000 2022 2 2 14 41 24 55 -3.424802 0.058944 9.127875 0.012185 0.525418 -0.007874
58487 621000000 2022 2 2 14 41 24 55 -3.776809 0.052943 8.990163 -0.002735 0.433667 -0.006070
58488 631000000 2022 2 2 14 41 24 55 -3.931377 0.107478 9.135990 0.009803 0.334404 -0.006984
58489 641000000 2022 2 2 14 41 24 55 -4.180564 0.076446 9.006495 0.007856 0.229522 -0.006921
58490 651000000 2022 2 2 14 41 24 55 -4.145309 0.085113 9.108089 -0.001485 0.117319 -0.004020
58491 661000000 2022 2 2 14 41 24 55 -4.231299 0.059508 9.091863 0.002041 0.010488 -0.005639
58492 671000000 2022 2 2 14 41 24 55 -4.315393 0.070007 9.002145 -0.003544 -0.094243 -0.001545
58493 681000000 2022 2 2 14 41 24 55 -4.413907 0.117622 9.131653 -0.003783 -0.213942 -0.000600
58494 691000000 2022 2 2 14 41 24 55 -3.731668 0.039038 9.073900 0.000477 -0.318173 -0.004953
58495 701000000 2022 2 2 14 41 24 55 -3.820179 0.108008 8.989939 -0.007857 -0.413866 -0.000766
58496 711000000 2022 2 2 14 41 24 55 -3.486429 0.019045 9.178690 -0.009579 -0.510854 0.000021
58497 721000000 2022 2 2 14 41 24 55 -3.033436 0.093179 9.006379 -0.005204 -0.594318 -0.000375
58498 731000000 2022 2 2 14 41 24 55 -2.788423 0.081469 9.046233 -0.011718 -0.672419 0.000903
58499 741000000 2022 2 2 14 41 24 55 -2.147157 0.036854 9.194196 -0.012149 -0.738693 0.000191
58500 751000000 2022 2 2 14 41 24 55 -1.834783 0.032103 9.026544 -0.007137 -0.791968 0.000787
58501 761000000 2022 2 2 14 41 24 55 -1.187130 0.056226 9.135060 -0.016995 -0.835749 0.003787
58502 771000000 2022 2 2 14 41 24 55 -0.813543 0.062989 9.092348 -0.001907 -0.862122 0.004701
58503 781000000 2022 2 2 14 41 24 55 -0.172069 -0.050581 9.360115 -0.018366 -0.874813 0.003105
58504 791000000 2022 2 2 14 41 24 55 0.328247 0.055341 9.118423 -0.014709 -0.878316 0.000997
58505 801000000 2022 2 2 14 41 24 55 0.910343 0.011390 9.274634 -0.011920 -0.865906 0.000767
58506 811000000 2022 2 2 14 41 24 55 1.441324 0.014448 9.230427 -0.010092 -0.841645 0.005144
58507 821000000 2022 2 2 14 41 24 55 1.832617 0.000557 9.407415 -0.008194 -0.803555 0.000288
58508 831000000 2022 2 2 14 41 24 55 2.520914 -0.101322 9.714507 -0.017921 -0.748305 0.002470
58509 841000000 2022 2 2 14 41 24 55 2.734915 0.085872 9.197895 -0.012784 -0.686259 0.001996
58510 851000000 2022 2 2 14 41 24 55 3.342550 -0.089388 9.778891 -0.011521 -0.610989 -0.001368
58511 861000000 2022 2 2 14 41 24 55 3.536129 0.008140 9.527822 -0.006192 -0.527363 -0.001449
58512 871000000 2022 2 2 14 41 24 55 3.909898 -0.050744 9.778037 -0.008048 -0.438556 0.002257
58513 881000000 2022 2 2 14 41 24 55 4.152567 -0.052964 9.757993 -0.003573 -0.336851 -0.001894
58514 891000000 2022 2 2 14 41 24 55 4.204175 -0.020522 9.657594 -0.002905 -0.231609 -0.002144
58515 901000000 2022 2 2 14 41 24 55 4.455763 -0.069200 9.930765 0.002325 -0.124805 -0.003172
58516 911000000 2022 2 2 14 41 24 55 4.229956 -0.037160 9.714584 0.004724 -0.014593 -0.003546
58517 921000000 2022 2 2 14 41 24 55 4.454076 -0.028337 9.844313 -0.003926 0.087747 -0.002313
58518 931000000 2022 2 2 14 41 24 55 4.650661 -0.077445 9.862620 0.004949 0.211025 -0.006649
58519 941000000 2022 2 2 14 41 24 55 3.816679 0.016100 9.653774 0.005410 0.314654 -0.003376
58520 951000000 2022 2 2 14 41 24 55 3.857491 -0.039848 9.821738 0.002212 0.409220 -0.001313
58521 961000000 2022 2 2 14 41 24 55 3.779131 -0.036908 9.665997 0.008117 0.506594 -0.002762
58522 971000000 2022 2 2 14 41 24 55 3.184910 -0.027603 9.576489 0.011618 0.595343 -0.004271
58523 981000000 2022 2 2 14 41 24 55 2.837445 -0.027065 9.588157 0.005405 0.670147 -0.007570
58524 991000000 2022 2 2 14 41 24 55 2.425939 -0.009221 9.431834 0.013617 0.739821 -0.006776
58525 1000000 2022 2 2 14 41 25 55 2.011112 0.010518 9.474477 0.006498 0.790017 -0.005233
58526 11000000 2022 2 2 14 41 25 55 1.346004 0.016728 9.275834 0.020014 0.834510 -0.008610
58527 21000000 2022 2 2 14 41 25 55 1.024688 -0.073562 9.517453 0.011049 0.862130 -0.009405
58528 31000000 2022 2 2 14 41 25 55 0.347813 0.096038 9.036494 0.013983 0.875696 -0.009249
58529 41000000 2022 2 2 14 41 25 55 -0.139833 0.005600 9.169126 0.017505 0.877154 -0.009665
58530 51000000 2022 2 2 14 41 25 55 -0.650296 0.060064 9.126523 0.014266 0.866495 -0.007736
58531 61000000 2022 2 2 14 41 25 55 -1.286919 0.007992 9.206940 0.013004 0.842209 -0.006973
58532 71000000 2022 2 2 14 41 25 55 -1.702705 0.007329 9.196539 0.007280 0.801026 -0.008996
58533 81000000 2022 2 2 14 41 25 55 -2.180892 0.111899 8.858654 0.009276 0.750473 -0.005999
58534 91000000 2022 2 2 14 41 25 55 -2.746806 0.018942 9.146852 0.016727 0.686787 -0.009864
58535 101000000 2022 2 2 14 41 25 55 -3.021294 0.071071 9.108007 0.003741 0.613117 -0.005856
58536 111000000 2022 2 2 14 41 25 55 -3.518108 0.093680 8.970287 0.011360 0.526191 -0.004875
58537 121000000 2022 2 2 14 41 25 55 -3.678716 0.046126 9.177863 0.000297 0.433879 -0.006084
58538 131000000 2022 2 2 14 41 25 55 -4.058888 0.106239 8.949385 0.012481 0.337153 -0.007018
58539 141000000 2022 2 2 14 41 25 55 -4.106610 0.063411 9.106280 -0.003585 0.228832 -0.005051
58540 151000000 2022 2 2 14 41 25 55 -4.150347 0.087033 9.135370 0.002892 0.122201 -0.002341
58541 161000000 2022 2 2 14 41 25 55 -4.272020 0.089614 8.980338 0.000270 0.010793 -0.006386
58542 171000000 2022 2 2 14 41 25 55 -4.191945 0.064535 9.185669 -0.004321 -0.091779 -0.004227
58543 181000000 2022 2 2 14 41 25 55 -4.539993 0.120984 9.002256 0.004406 -0.212111 -0.003139
58544 191000000 2022 2 2 14 41 25 55 -3.706552 0.055674 9.102245 -0.007424 -0.315024 -0.001913
58545 201000000 2022 2 2 14 41 25 55 -3.760360 0.068912 9.106831 -0.006955 -0.414046 0.000738
58546 211000000 2022 2 2 14 41 25 55 -3.565658 0.049557 9.024091 -0.005551 -0.509219 -0.001068
58547 221000000 2022 2 2 14 41 25 55 -3.001737 0.109329 9.064547 -0.009042 -0.596709 -0.000534
58548 231000000 2022 2 2 14 41 25 55 -2.765154 0.039173 9.115537 -0.006913 -0.670564 0.001911
58549 241000000 2022 2 2 14 41 25 55 -2.245147 0.083274 9.002614 -0.010882 -0.737721 0.002088
58550 251000000 2022 2 2 14 41 25 55 -1.754693 0.002821 9.224035 -0.009726 -0.790799 0.000463
58551 261000000 2022 2 2 14 41 25 55 -1.283328 0.084975 9.031136 -0.016083 -0.834964 0.000260
58552 271000000 2022 2 2 14 41 25 55 -0.793493 0.025286 9.159183 -0.004085 -0.862150 0.004076
58553 281000000 2022 2 2 14 41 25 55 -0.164267 -0.032343 9.349455 -0.019810 -0.876620 0.000047
58554 291000000 2022 2 2 14 41 25 55 0.332752 0.056113 9.099850 -0.014786 -0.879485 0.002350
58555 301000000 2022 2 2 14 41 25 55 0.907387 -0.001288 9.266980 -0.011929 -0.867911 0.002747
58556 311000000 2022 2 2 14 41 25 55 1.417055 0.028141 9.242728 -0.010503 -0.842303 0.001731
58557 321000000 2022 2 2 14 41 25 55 1.871327 -0.024952 9.438385 -0.007662 -0.801965 0.002679
58558 331000000 2022 2 2 14 41 25 55 2.444983 -0.056020 9.614736 -0.016311 -0.749697 0.004350
58559 341000000 2022 2 2 14 41 25 55 2.832762 0.058090 9.319837 -0.011093 -0.691597 0.004170
58560 351000000 2022 2 2 14 41 25 55 3.275557 -0.066779 9.713103 -0.002696 -0.611501 0.000840
58561 361000000 2022 2 2 14 41 25 55 3.556659 0.010133 9.548908 -0.011789 -0.529448 0.000833
58562 371000000 2022 2 2 14 41 25 55 3.920280 -0.059918 9.833777 -0.000253 -0.435619 -0.001085
58563 381000000 2022 2 2 14 41 25 55 4.088900 -0.028351 9.642894 -0.008379 -0.339153 -0.001813
58564 391000000 2022 2 2 14 41 25 55 4.308113 -0.044097 9.814860 -0.003057 -0.234246 -0.002914
58565 401000000 2022 2 2 14 41 25 55 4.350130 -0.067448 9.820196 0.001709 -0.124799 -0.001848
58566 411000000 2022 2 2 14 41 25 55 4.316651 -0.036351 9.747072 -0.001892 -0.012300 -0.002788
58567 421000000 2022 2 2 14 41 25 55 4.437404 -0.060366 9.874497 0.002401 0.089641 -0.002948
58568 431000000 2022 2 2 14 41 25 55 4.630793 -0.057491 9.784744 0.004100 0.208572 -0.003145
58569 441000000 2022 2 2 14 41 25 55 3.911290 0.005447 9.762545 0.004695 0.312759 -0.005581
58570 451000000 2022 2 2 14 41 25 55 3.784945 -0.064488 9.756509 0.008680 0.411084 -0.006404
58571 461000000 2022 2 2 14 41 25 55 3.800069 -0.011654 9.648211 0.005684 0.506885 -0.002743
58572 471000000 2022 2 2 14 41 25 55 3.244686 -0.026233 9.654110 0.011540 0.593615 -0.005871
58573 481000000 2022 2 2 14 41 25 55 2.791274 -0.034778 9.551808 0.012775 0.670254 -0.007302
58574 491000000 2022 2 2 14 41 25 55 2.465587 0.014648 9.406471 0.012569 0.733490 -0.007564
58575 501000000 2022 2 2 14 41 25 55 2.034713 -0.025158 9.588149 0.009955 0.791306 -0.005882
58576 511000000 2022 2 2 14 41 25 55 1.346094 0.025195 9.190829 0.016464 0.832247 -0.006541
58577 521000000 2022 2 2 14 41 25 55 0.999505 -0.046660 9.521019 0.007973 0.861547 -0.009529
58578 531000000 2022 2 2 14 41 25 55 0.361724 0.075905 9.059525 0.012109 0.874168 -0.007971
58579 541000000 2022 2 2 14 41 25 55 -0.151291 0.024711 9.201457 0.017308 0.877075 -0.006309
58580 551000000 2022 2 2 14 41 25 55 -0.667624 0.050968 9.155227 0.015570 0.863607 -0.009999
58581 561000000 2022 2 2 14 41 25 55 -1.259954 0.019794 9.207712 0.014342 0.842698 -0.008004
58582 571000000 2022 2 2 14 41 25 55 -1.687596 -0.013792 9.195074 0.006957 0.801124 -0.006278
58583 581000000 2022 2 2 14 41 25 55 -2.196003 0.156079 8.765803 0.009627 0.751236 -0.007536
58584 591000000 2022 2 2 14 41 25 55 -2.645476 0.002255 9.346832 0.014680 0.689984 -0.009705
58585 601000000 2022 2 2 14 41 25 55 -3.133367 0.090243 8.880090 0.007746 0.609867 -0.003480
58586 611000000 2022 2 2 14 41 25 55 -3.394287 0.062696 9.161356 0.006508 0.526932 -0.006922
58587 621000000 2022 2 2 14 41 25 55 -3.768448 0.077840 9.037845 0.005821 0.436244 -0.005119
58588 631000000 2022 2 2 14 41 25 55 -4.005352 0.111091 8.986232 0.002114 0.334899 -0.006750
58589 641000000 2022 2 2 14 41 25 55 -4.075746 0.058736 9.167424 0.002355 0.232472 -0.004687
58590 651000000 2022 2 2 14 41 25 55 -4.245022 0.101768 8.959265 0.003966 0.122848 -0.004518
58591 661000000 2022 2 2 14 41 25 55 -4.191958 0.083331 9.138365 -0.002519 0.012970 -0.003264
58592 671000000 2022 2 2 14 41 25 55 -4.232363 0.048157 9.105186 0.001744 -0.089790 -0.003611
58593 681000000 2022 2 2 14 41 25 55 -4.564607 0.145371 8.955250 -0.003105 -0.211042 -0.003917
58594 691000000 2022 2 2 14 41 25 55 -3.619812 0.025002 9.264638 -0.002775 -0.312483 -0.001486
58595 701000000 2022 2 2 14 41 25 55 -3.881659 0.089118 8.920434 -0.007020 -0.409460 -0.001736
58596 711000000 2022 2 2 14 41 25 55 -3.520628 0.065296 9.095825 -0.009736 -0.507278 -0.000124
58597 721000000 2022 2 2 14 41 25 55 -2.938621 0.098147 9.101803 -0.009039 -0.592069 -0.000777
58598 731000000 2022 2 2 14 41 25 55 -2.857978 0.051302 8.982160 -0.006260 -0.668626 0.000309
58599 741000000 2022 2 2 14 41 25 55 -2.147104 0.047198 9.172077 -0.018974 -0.738442 0.001989
58600 751000000 2022 2 2 14 41 25 55 -1.802021 -0.003694 9.159472 -0.006036 -0.789882 -0.000139
58601 761000000 2022 2 2 14 41 25 55 -1.236090 0.085658 9.002854 -0.017859 -0.834124 0.001477
58602 771000000 2022 2 2 14 41 25 55 -0.791895 0.031496 9.163404 -0.000923 -0.863652 0.001406
58603 781000000 2022 2 2 14 41 25 55 -0.141819 -0.055302 9.366230 -0.020510 -0.879304 0.002123
58604 791000000 2022 2 2 14 41 25 55 0.313082 0.072831 9.095206 -0.011864 -0.879358 0.002829
58605 801000000 2022 2 2 14 41 25 55 0.901785 -0.010413 9.285259 -0.013505 -0.866018 0.001627
58606 811000000 2022 2 2 14 41 25 55 1.407506 0.013632 9.231294 -0.012751 -0.842854 0.001811
58607 821000000 2022 2 2 14 41 25 55 1.828140 -0.019905 9.442692 -0.008297 -0.801274 0.004038
58608 831000000 2022 2 2 14 41 25 55 2.512579 -0.068029 9.615438 -0.018265 -0.754306 0.000966
58609 841000000 2022 2 2 14 41 25 55 2.780650 0.031070 9.322857 -0.004496 -0.689239 -0.000807
58610 851000000 2022 2 2 14 41 25 55 3.249812 -0.028797 9.620876 -0.012983 -0.613350 0.000966
58611 861000000 2022 2 2 14 41 25 55 3.632401 -0.022168 9.681053 -0.008972 -0.530150 0.003981
58612 871000000 2022 2 2 14 41 25 55 3.826923 -0.014569 9.704524 -0.000763 -0.434719 -0.003044
58613 881000000 2022 2 2 14 41 25 55 4.180633 -0.050398 9.793631 -0.009205 -0.337301 0.001880
58614 891000000 2022 2 2 14 41 25 55 4.228082 -0.048593 9.768924 0.001149 -0.232046 -0.000309
58615 901000000 2022 2 2 14 41 25 55 4.389461 -0.044143 9.764247 -0.002988 -0.124552 -0.001148
58616 911000000 2022 2 2 14 41 25 55 4.378228 -0.069714 9.845322 -0.001075 -0.016402 -0.001240
58617 921000000 2022 2 2 14 41 25 55 4.356928 -0.041842 9.737381 0.001733 0.088553 -0.003024
58618 931000000 2022 2 2 14 41 25 55 4.685127 -0.065061 9.876298 0.000555 0.207626 -0.003193
58619 941000000 2022 2 2 14 41 25 55 3.866903 -0.028903 9.750105 0.004100 0.315544 -0.003391
58620 951000000 2022 2 2 14 41 25 55 3.781576 -0.019796 9.694949 0.003912 0.410129 -0.005745
58621 961000000 2022 2 2 14 41 25 55 3.846135 -0.016579 9.666560 0.007047 0.505296 -0.005086
58622 971000000 2022 2 2 14 41 25 55 3.219770 -0.042900 9.644998 0.012142 0.596574 -0.004963
58623 981000000 2022 2 2 14 41 25 55 2.766790 0.006733 9.513066 0.008050 0.665699 -0.004453
58624 991000000 2022 2 2 14 41 25 55 2.527823 -0.040507 9.545700 0.012509 0.737688 -0.007272
58625 1000000 2022 2 2 14 41 26 55 1.945118 0.006211 9.404988 0.005536 0.792951 -0.008021
58626 11000000 2022 2 2 14 41 26 55 1.390641 0.004913 9.287475 0.018085 0.833413 -0.008979
58627 21000000 2022 2 2 14 41 26 55 1.034998 -0.054490 9.442583 0.006836 0.861130 -0.007669
58628 31000000 2022 2 2 14 41 26 55 0.369668 0.075325 9.098493 0.012788 0.876540 -0.007298
58629 41000000 2022 2 2 14 41 26 55 -0.134402 0.002032 9.214887 0.018246 0.875967 -0.006886
58630 51000000 2022 2 2 14 41 26 55 -0.647222 0.031209 9.171430 0.015680 0.866671 -0.007159
58631 61000000 2022 2 2 14 41 26 55 -1.251300 -0.005574 9.217194 0.012797 0.842045 -0.007519
58632 71000000 2022 2 2 14 41 26 55 -1.716245 0.039170 9.120695 0.006780 0.799739 -0.008675
58633 81000000 2022 2 2 14 41 26 55 -2.125928 0.118761 8.889955 0.008171 0.749549 -0.006113
58634 91000000 2022 2 2 14 41 26 55 -2.707897 -0.002523 9.238942 0.016771 0.686274 -0.008583
58635 101000000 2022 2 2 14 41 26 55 -3.105988 0.114640 8.905669 0.004402 0.609343 -0.007377
58636 111000000 2022 2 2 14 41 26 55 -3.401877 0.038300 9.197704 0.012325 0.529359 -0.007785
58637 121000000 2022 2 2 14 41 26 55 -3.800864 0.086347 8.913823 0.003335 0.436357 -0.006095
58638 131000000 2022 2 2 14 41 26 55 -3.908179 0.110872 9.155630 0.006706 0.338256 -0.007903
58639 141000000 2022 2 2 14 41 26 55 -4.185262 0.052596 9.043176 0.001840 0.232782 -0.006165
58640 151000000 2022 2 2 14 41 26 55 -4.155882 0.097135 9.083157 -0.001566 0.123274 -0.004258
58641 161000000 2022 2 2 14 41 26 55 -4.249959 0.081904 9.088280 0.002649 0.012919 -0.004649
58642 171000000 2022 2 2 14 41 26 55 -4.280513 0.068048 8.977634 -0.004308 -0.090298 -0.002846
58643 181000000 2022 2 2 14 41 26 55 -4.413112 0.101326 9.117100 -0.005482 -0.212014 -0.003503
58644 191000000 2022 2 2 14 41 26 55 -3.732765 0.034337 9.101658 -0.002661 -0.315765 -0.002512
58645 201000000 2022 2 2 14 41 26 55 -3.812133 0.077711 8.984110 -0.006310 -0.411436 -0.000740
58646 211000000 2022 2 2 14 41 26 55 -3.484277 0.024225 9.175214 -0.007819 -0.508659 -0.001870
58647 221000000 2022 2 2 14 41 26 55 -3.047053 0.112124 8.952332 -0.006548 -0.594627 -0.001012
58648 231000000 2022 2 2 14 41 26 55 -2.773726 0.082896 9.059276 -0.009418 -0.669120 0.000648
58649 241000000 2022 2 2 14 41 26 55 -2.196691 0.025781 9.212544 -0.011298 -0.736396 -0.000827
58650 251000000 2022 2 2 14 41 26 55 -1.825719 0.045153 9.034259 -0.007217 -0.789351 -0.000609
58651 261000000 2022 2 2 14 41 26 55 -1.257038 0.072360 9.098958 -0.016341 -0.834913 0.000180
58652 271000000 2022 2 2 14 41 26 55 -0.791163 0.014252 9.176685 -0.002621 -0.861752 0.001288
58653 281000000 2022 2 2 14 41 26 55 -0.162584 -0.049280 9.304873 -0.017225 -0.878127 0.002475
58654 291000000 2022 2 2 14 41 26 55 0.322497 0.082395 9.096406 -0.012507 -0.881428 0.001257
58655 301000000 2022 2 2 14 41 26 55 0.902386 0.023047 9.263704 -0.015198 -0.867818 0.003224
58656 311000000 2022 2 2 14 41 26 55 1.391290 0.013649 9.250693 -0.009848 -0.840452 0.002044
58657 321000000 2022 2 2 14 41 26 55 1.825851 -0.019595 9.462827 -0.006799 -0.803765 0.000333
58658 331000000 2022 2 2 14 41 26 55 2.525469 -0.072257 9.644977 -0.015947 -0.752985 0.002635
58659 341000000 2022 2 2 14 41 26 55 2.709405 0.069953 9.182473 -0.004261 -0.686511 0.004482
58660 351000000 2022 2 2 14 41 26 55 3.335273 -0.069548 9.776543 -0.012299 -0.615901 0.000686
58661 361000000 2022 2 2 14 41 26 55 3.559907 0.024006 9.509754 -0.007331 -0.530602 0.000096
58662 371000000 2022 2 2 14 41 26 55 3.882864 -0.051522 9.783171 -0.005230 -0.439511 0.003447
58663 381000000 2022 2 2 14 41 26 55 4.149380 -0.068151 9.802862 -0.004216 -0.337797 0.000710
58664 391000000 2022 2 2 14 41 26 55 4.222768 -0.004375 9.690164 -0.002163 -0.233809 -0.000212
58665 401000000 2022 2 2 14 41 26 55 4.437087 -0.063374 9.890251 -0.001968 -0.124981 -0.000616
58666 411000000 2022 2 2 14 41 26 55 4.266908 -0.059684 9.743038 0.002329 -0.014331 -0.002278
58667 421000000 2022 2 2 14 41 26 55 4.400036 -0.018330 9.778213 0.000859 0.084452 -0.002153
58668 431000000 2022 2 2 14 41 26 55 4.693511 -0.084002 9.929266 0.005005 0.208769 -0.005006
58669 441000000 2022 2 2 14 41 26 55 3.804452 0.021868 9.617525 0.003115 0.315125 -0.005960
58670 451000000 2022 2 2 14 41 26 55 3.840410 -0.063119 9.826806 0.006486 0.407898 -0.004764
58671 461000000 2022 2 2 14 41 26 55 3.819482 -0.027265 9.631043 0.005536 0.504351 -0.003911
58672 471000000 2022 2 2 14 41 26 55 3.220196 -0.044190 9.654496 0.010813 0.592535 -0.004845
58673 481000000 2022 2 2 14 41 26 55 2.830286 -0.018026 9.554109 0.008037 0.665607 -0.006337
58674 491000000 2022 2 2 14 41 26 55 2.440050 -0.044521 9.474412 0.015214 0.734012 -0.008434
58675 501000000 2022 2 2 14 41 26 55 2.018261 0.047497 9.397738 0.004401 0.790039 -0.009083
58676 511000000 2022 2 2 14 41 26 55 1.372482 0.000312 9.329560 0.022951 0.834024 -0.009368
58677 521000000 2022 2 2 14 41 26 55 1.051950 -0.040847 9.457648 0.005465 0.861246 -0.009320
58678 531000000 2022 2 2 14 41 26 55 0.351874 0.114398 9.042314 0.016608 0.875236 -0.008295
58679 541000000 2022 2 2 14 41 26 55 -0.135779 -0.003484 9.254519 0.016134 0.875768 -0.007250
58680 551000000 2022 2 2 14 41 26 55 -0.649245 0.042612 9.121552 0.014560 0.864232 -0.007192
58681 561000000 2022 2 2 14 41 26 55 -1.255456 0.003160 9.239759 0.012599 0.841666 -0.008377
58682 571000000 2022 2 2 14 41 26 55 -1.662337 0.015131 9.132621 0.003897 0.801494 -0.008255
58683 581000000 2022 2 2 14 41 26 55 -2.193907 0.129047 8.847486 0.014959 0.750291 -0.008350
58684 591000000 2022 2 2 14 41 26 55 -2.716838 0.017224 9.215034 0.014971 0.688648 -0.008787
58685 601000000 2022 2 2 14 41 26 55 -3.016385 0.069823 9.036042 0.005938 0.613281 -0.004816
58686 611000000 2022 2 2 14 41 26 55 -3.487011 0.072364 8.971710 0.012250 0.528260 -0.008200
58687 621000000 2022 2 2 14 41 26 55 -3.667151 0.050808 9.118556 -0.002098 0.439189 -0.006978
58688 631000000 2022 2 2 14 41 26 55 -4.013504 0.096154 9.047367 0.012418 0.337691 -0.006419
58689 641000000 2022 2 2 14 41 26 55 -4.135705 0.072667 9.081193 -0.000149 0.231501 -0.004060
58690 651000000 2022 2 2 14 41 26 55 -4.125071 0.087055 9.109244 0.004807 0.126667 -0.004003
58691 661000000 2022 2 2 14 41 26 55 -4.318878 0.095429 8.963505 0.001174 0.014618 -0.004265
58692 671000000 2022 2 2 14 41 26 55 -4.175536 0.055202 9.164372 -0.005913 -0.089603 -0.004643
